Long,Lat,Mag_nT,Easting,Northing,Heading,Dir,Dist
-116.61145391485428,36.763901396416514,48348.1,534677.9741982555,4068752.082614308,179.28723221181914,NS,2.2173608595051375
-116.61145370425872,36.7638813175854,48348.5,534678.0020345781,4068749.855354624,179.2839538274259,NS,2.2274336269367616
-116.61145350177196,36.76386117540294,48348.8,534678.02917571,4068747.6210644753,179.30403138192239,NS,2.234454991527193
-116.61145332138388,36.7638410161231,48348.4,534678.0543522153,4068745.384869722,179.35495486484749,NS,2.236336475164928
-116.61145317303128,36.76382092274111,48348.2,534678.0766398518,4068743.155973391,179.42709540499618,NS,2.2290077598058726
-116.61145305196943,36.763801080888726,48348.4,534678.0963785093,4068740.9549692506,179.48618386002008,NS,2.201092647140367
-116.61145290663664,36.7637817097366,48347.9,534678.1180714476,4068738.806188483,179.42159218610317,NS,2.14889026515175
-116.6114526505041,36.76376304111117,48346.2,534678.1493370824,4068736.735378839,179.1349988048241,NS,2.071045658701353
-116.61145216438864,36.76374533411765,48345.1,534678.2006959995,4068734.7713259202,178.50208784212668,NS,1.9647243079744927
-116.6114512384698,36.76372915050984,48344.5,534678.290622008,4068732.9764208375,177.13183927033367,NS,1.7971563491308327
